prefecture_code,target_variable,predictor_variable,frequency_band,best_lag_days,best_correlation,best_absolute_correlation,zero_lag_correlation,absolute_correlation_gain_vs_zero,n_observations_at_best_lag,max_lag_searched,lag_interpretation
JP-32,cases,t2m_std_anom,subseasonal,1,-0.0639745112301107,0.0639745112301107,-0.05892042458109166,0.005054086649019046,4382,21,predictor_leads_target
JP-32,cases,nw_wind,subseasonal,2,0.060731443412709196,0.060731443412709196,0.02689449080361034,0.03383695260909886,4381,21,predictor_leads_target
JP-32,cases,rh,subseasonal,12,0.052158836294773185,0.052158836294773185,-0.05124109987630309,0.0009177364184700942,4371,21,predictor_leads_target
JP-32,cases,ah,subseasonal,0,-0.04754549869558613,0.04754549869558613,-0.04754549869558613,0.0,4383,21,predictor_leads_target
JP-32,cases,w2c_event,subseasonal,1,0.038828257016236156,0.038828257016236156,0.030686933096608558,0.008141323919627599,4382,21,predictor_leads_target
JP-32,cases,w2c_transition_intensity,subseasonal,2,0.03513008971191401,0.03513008971191401,0.02321215235482725,0.01191793735708676,4381,21,predictor_leads_target
JP-32,cases,c2w_transition_intensity,subseasonal,13,0.033786310184897694,0.033786310184897694,0.008463695706934109,0.025322614477963586,4370,21,predictor_leads_target
JP-32,cases,c2w_event,subseasonal,13,0.03079876822027983,0.03079876822027983,0.009263178695475818,0.021535589524804014,4370,21,predictor_leads_target
JP-32,cases,tp,subseasonal,8,-0.02903005770324513,0.02903005770324513,0.015606745676241538,0.013423312027003592,4375,21,predictor_leads_target
JP-32,cases,t2m,trend,0,-0.7355301533994557,0.7355301533994557,-0.7355301533994557,0.0,4383,0,predictor_leads_target
JP-32,cases,t2m_std_anom,trend,0,-0.5362614433932288,0.5362614433932288,-0.5362614433932288,0.0,4383,0,predictor_leads_target
JP-32,cases,ah,trend,0,-0.4689093446502214,0.4689093446502214,-0.4689093446502214,0.0,4383,0,predictor_leads_target
JP-32,cases,w2c_event,trend,0,-0.401000987903767,0.401000987903767,-0.401000987903767,0.0,4383,0,predictor_leads_target
JP-32,cases,tp,trend,0,0.3419326464857124,0.3419326464857124,0.3419326464857124,0.0,4383,0,predictor_leads_target
JP-32,cases,c2w_event,trend,0,-0.32214741091223525,0.32214741091223525,-0.32214741091223525,0.0,4383,0,predictor_leads_target
JP-32,cases,w2c_transition_intensity,trend,0,-0.29905344640888853,0.29905344640888853,-0.29905344640888853,0.0,4383,0,predictor_leads_target
JP-32,cases,c2w_transition_intensity,trend,0,-0.27125315251643944,0.27125315251643944,-0.27125315251643944,0.0,4383,0,predictor_leads_target
JP-32,cases,nw_wind,trend,0,-0.1967418185157798,0.1967418185157798,-0.1967418185157798,0.0,4383,0,predictor_leads_target
JP-32,cases,rh,trend,0,-0.12391253759441037,0.12391253759441037,-0.12391253759441037,0.0,4383,0,predictor_leads_target
JP-32,incidence_per_100k,nw_wind,annual,16,0.975619730465471,0.975619730465471,0.9405579587359544,0.03506177172951663,4367,30,predictor_leads_target
JP-32,incidence_per_100k,t2m,annual,0,-0.973973320189227,0.973973320189227,-0.973973320189227,0.0,4383,30,predictor_leads_target
JP-32,incidence_per_100k,ah,annual,0,-0.9695254521012392,0.9695254521012392,-0.9695254521012392,0.0,4383,30,predictor_leads_target
JP-32,incidence_per_100k,rh,annual,0,-0.9474347270012287,0.9474347270012287,-0.9474347270012287,0.0,4383,30,predictor_leads_target
JP-32,incidence_per_100k,tp,annual,5,-0.923990742910339,0.923990742910339,-0.9204492919349553,0.0035414509753837198,4378,30,predictor_leads_target
JP-32,incidence_per_100k,c2w_transition_intensity,annual,0,0.8199955709568936,0.8199955709568936,0.8199955709568936,0.0,4383,30,predictor_leads_target
JP-32,incidence_per_100k,c2w_event,annual,0,0.8184543694321573,0.8184543694321573,0.8184543694321573,0.0,4383,30,predictor_leads_target
JP-32,incidence_per_100k,w2c_transition_intensity,annual,0,0.3493422670659412,0.3493422670659412,0.3493422670659412,0.0,4383,30,predictor_leads_target
JP-32,incidence_per_100k,t2m_std_anom,annual,0,-0.26843207124960805,0.26843207124960805,-0.26843207124960805,0.0,4383,30,predictor_leads_target
JP-32,incidence_per_100k,w2c_event,annual,0,0.13055209485247704,0.13055209485247704,0.13055209485247704,0.0,4383,30,predictor_leads_target
JP-32,incidence_per_100k,w2c_event,high_frequency,6,0.03672954347623971,0.03672954347623971,-0.00700080699969876,0.02972873647654095,4377,14,predictor_leads_target
JP-32,incidence_per_100k,tp,high_frequency,7,-0.03612730365000327,0.03612730365000327,-0.01208812557122151,0.024039178078781764,4376,14,predictor_leads_target
JP-32,incidence_per_100k,t2m,high_frequency,7,-0.03163456232112852,0.03163456232112852,0.010086625302437702,0.021547937018690816,4376,14,predictor_leads_target
JP-32,incidence_per_100k,w2c_transition_intensity,high_frequency,6,0.03040606181176176,0.03040606181176176,-0.01390085756829367,0.01650520424346809,4377,14,predictor_leads_target
JP-32,incidence_per_100k,c2w_transition_intensity,high_frequency,7,0.028408316087953415,0.028408316087953415,0.00014098247986520394,0.02826733360808821,4376,14,predictor_leads_target
JP-32,incidence_per_100k,c2w_event,high_frequency,7,0.02780395542587655,0.02780395542587655,-0.0020818973218492787,0.025722058104027272,4376,14,predictor_leads_target
JP-32,incidence_per_100k,nw_wind,high_frequency,1,0.026520142563484023,0.026520142563484023,-0.005081948857124519,0.021438193706359503,4382,14,predictor_leads_target
JP-32,incidence_per_100k,ah,high_frequency,12,-0.023861677149920605,0.023861677149920605,0.0035547003022440124,0.020306976847676593,4371,14,predictor_leads_target
JP-32,incidence_per_100k,rh,high_frequency,0,-0.015568153227338379,0.015568153227338379,-0.015568153227338379,0.0,4383,14,predictor_leads_target
JP-32,incidence_per_100k,t2m_std_anom,interannual,0,0.545370748039383,0.545370748039383,0.545370748039383,0.0,4383,0,predictor_leads_target
JP-32,incidence_per_100k,tp,interannual,0,-0.3706802327684596,0.3706802327684596,-0.3706802327684596,0.0,4383,0,predictor_leads_target
JP-32,incidence_per_100k,w2c_transition_intensity,interannual,0,0.15690730428214197,0.15690730428214197,0.15690730428214197,0.0,4383,0,predictor_leads_target
JP-32,incidence_per_100k,rh,interannual,0,-0.11958338938338928,0.11958338938338928,-0.11958338938338928,0.0,4383,0,predictor_leads_target
JP-32,incidence_per_100k,t2m,interannual,0,-0.08425692514809886,0.08425692514809886,-0.08425692514809886,0.0,4383,0,predictor_leads_target
JP-32,incidence_per_100k,nw_wind,interannual,0,-0.07547907629351548,0.07547907629351548,-0.07547907629351548,0.0,4383,0,predictor_leads_target
JP-32,incidence_per_100k,c2w_event,interannual,0,0.006919720889534533,0.006919720889534533,0.006919720889534533,0.0,4383,0,predictor_leads_target
JP-32,incidence_per_100k,c2w_transition_intensity,interannual,0,-0.0024510419016793837,0.0024510419016793837,-0.0024510419016793837,0.0,4383,0,predictor_leads_target
JP-32,incidence_per_100k,ah,interannual,0,-0.00224373464691641,0.00224373464691641,-0.00224373464691641,0.0,4383,0,predictor_leads_target
JP-32,incidence_per_100k,tp,seasonal_subannual,30,0.23639703504011994,0.23639703504011994,-0.17069195112157765,0.0657050839185423,4353,30,predictor_leads_target
JP-32,incidence_per_100k,rh,seasonal_subannual,30,0.14175667592448804,0.14175667592448804,-0.11803891664643654,0.023717759278051503,4353,30,predictor_leads_target
JP-32,incidence_per_100k,t2m_std_anom,seasonal_subannual,4,-0.12709590094514922,0.12709590094514922,-0.11606294374061897,0.01103295720453025,4379,30,predictor_leads_target
JP-32,incidence_per_100k,ah,seasonal_subannual,5,-0.06906640171044852,0.06906640171044852,-0.055129261780516844,0.013937139929931674,4378,30,predictor_leads_target
JP-32,incidence_per_100k,nw_wind,seasonal_subannual,30,0.06250890726041018,0.06250890726041018,0.004841663098547798,0.057667244161862384,4353,30,predictor_leads_target
JP-32,incidence_per_100k,w2c_event,seasonal_subannual,1,-0.041862538330634726,0.041862538330634726,-0.04171948846894909,0.00014304986168563877,4382,30,predictor_leads_target
JP-32,incidence_per_100k,t2m,seasonal_subannual,10,-0.04024073602389216,0.04024073602389216,-0.008355771032526911,0.03188496499136525,4373,30,predictor_leads_target
JP-32,incidence_per_100k,c2w_transition_intensity,seasonal_subannual,16,-0.03696840070958804,0.03696840070958804,-0.00021981432417603533,0.03674858638541201,4367,30,predictor_leads_target
JP-32,incidence_per_100k,w2c_transition_intensity,seasonal_subannual,6,-0.031192869439797256,0.031192869439797256,-0.01980295496675213,0.011389914473045125,4377,30,predictor_leads_target
JP-32,incidence_per_100k,c2w_event,seasonal_subannual,16,-0.027639557681654867,0.027639557681654867,0.0008784097085048965,0.02676114797314997,4367,30,predictor_leads_target
JP-32,incidence_per_100k,nw_wind,semiannual,3,0.8384740781442706,0.8384740781442706,0.8352128931620392,0.00326118498223138,4380,30,predictor_leads_target
JP-32,incidence_per_100k,t2m,semiannual,23,-0.7812564807138824,0.7812564807138824,-0.5481306191955367,0.2331258615183457,4360,30,predictor_leads_target
JP-32,incidence_per_100k,rh,semiannual,0,0.7509393652010211,0.7509393652010211,0.7509393652010211,0.0,4383,30,predictor_leads_target
JP-32,incidence_per_100k,tp,semiannual,0,0.577355595215715,0.577355595215715,0.577355595215715,0.0,4383,30,predictor_leads_target
JP-32,incidence_per_100k,ah,semiannual,30,-0.4207476405385439,0.4207476405385439,0.355164679768672,0.06558296076987191,4353,30,predictor_leads_target
JP-32,incidence_per_100k,t2m_std_anom,semiannual,8,-0.11407819372652979,0.11407819372652979,-0.10961774604949216,0.004460447677037627,4375,30,predictor_leads_target
JP-32,incidence_per_100k,t2m,subseasonal,1,-0.06456817698635575,0.06456817698635575,-0.059359739325330875,0.005208437661024877,4382,21,predictor_leads_target
JP-32,incidence_per_100k,t2m_std_anom,subseasonal,1,-0.0599752834736128,0.0599752834736128,-0.05558074491838381,0.004394538555228991,4382,21,predictor_leads_target
JP-32,incidence_per_100k,nw_wind,subseasonal,2,0.057879274676287264,0.057879274676287264,0.021569046655009146,0.03631022802127812,4381,21,predictor_leads_target
JP-32,incidence_per_100k,rh,subseasonal,12,0.04785866551778583,0.04785866551778583,-0.041237540917017285,0.006621124600768545,4371,21,predictor_leads_target
JP-32,incidence_per_100k,ah,subseasonal,1,-0.044534618853891705,0.044534618853891705,-0.044055602694510546,0.0004790161593811598,4382,21,predictor_leads_target
JP-32,incidence_per_100k,tp,subseasonal,8,-0.03290635137765729,0.03290635137765729,0.011015420947354691,0.021890930430302595,4375,21,predictor_leads_target
JP-32,incidence_per_100k,c2w_transition_intensity,subseasonal,3,-0.03221332104687378,0.03221332104687378,0.014698027182697268,0.01751529386417651,4380,21,predictor_leads_target
JP-32,incidence_per_100k,w2c_event,subseasonal,1,0.03125268805638316,0.03125268805638316,0.020513554828039997,0.010739133228343165,4382,21,predictor_leads_target
JP-32,incidence_per_100k,w2c_transition_intensity,subseasonal,2,0.030663681447170698,0.030663681447170698,0.016574034494952487,0.014089646952218211,4381,21,predictor_leads_target
JP-32,incidence_per_100k,c2w_event,subseasonal,3,-0.030392987441895118,0.030392987441895118,0.011702999040259551,0.018689988401635566,4380,21,predictor_leads_target
JP-32,incidence_per_100k,t2m,trend,0,-0.7355331100285899,0.7355331100285899,-0.7355331100285899,0.0,4383,0,predictor_leads_target
JP-32,incidence_per_100k,w2c_event,trend,0,-0.5476060672569857,0.5476060672569857,-0.5476060672569857,0.0,4383,0,predictor_leads_target
JP-32,incidence_per_100k,t2m_std_anom,trend,0,-0.5148898991577663,0.5148898991577663,-0.5148898991577663,0.0,4383,0,predictor_leads_target
JP-32,incidence_per_100k,tp,trend,0,0.5124907567452613,0.5124907567452613,0.5124907567452613,0.0,4383,0,predictor_leads_target
JP-32,incidence_per_100k,c2w_event,trend,0,-0.47654782326297057,0.47654782326297057,-0.47654782326297057,0.0,4383,0,predictor_leads_target
JP-32,incidence_per_100k,w2c_transition_intensity,trend,0,-0.4547692340104906,0.4547692340104906,-0.4547692340104906,0.0,4383,0,predictor_leads_target
JP-32,incidence_per_100k,ah,trend,0,-0.43772256853502245,0.43772256853502245,-0.43772256853502245,0.0,4383,0,predictor_leads_target
JP-32,incidence_per_100k,c2w_transition_intensity,trend,0,-0.42074707033400827,0.42074707033400827,-0.42074707033400827,0.0,4383,0,predictor_leads_target
JP-32,incidence_per_100k,nw_wind,trend,0,-0.3624063757786498,0.3624063757786498,-0.3624063757786498,0.0,4383,0,predictor_leads_target
JP-32,incidence_per_100k,rh,trend,0,0.024520343617366238,0.024520343617366238,0.024520343617366238,0.0,4383,0,predictor_leads_target
JP-33,cases,t2m,annual,0,-0.9976181447713849,0.9976181447713849,-0.9976181447713849,0.0,4383,30,predictor_leads_target
JP-33,cases,nw_wind,annual,15,0.9970602054681879,0.9970602054681879,0.964228623184956,0.03283158228323191,4368,30,predictor_leads_target
JP-33,cases,ah,annual,0,-0.9969371041054939,0.9969371041054939,-0.9969371041054939,0.0,4383,30,predictor_leads_target
JP-33,cases,tp,annual,15,-0.9589447806683308,0.9589447806683308,-0.9273648447496675,0.03157993591866326,4368,30,predictor_leads_target
JP-33,cases,rh,annual,0,-0.9241154010834217,0.9241154010834217,-0.9241154010834217,0.0,4383,30,predictor_leads_target
JP-33,cases,w2c_event,annual,0,0.8790153830977612,0.8790153830977612,0.8790153830977612,0.0,4383,30,predictor_leads_target
JP-33,cases,w2c_transition_intensity,annual,0,0.878791550542429,0.878791550542429,0.878791550542429,0.0,4383,30,predictor_leads_target
JP-33,cases,c2w_transition_intensity,annual,0,0.7813046858965401,0.7813046858965401,0.7813046858965401,0.0,4383,30,predictor_leads_target
JP-33,cases,c2w_event,annual,0,0.7485425779612046,0.7485425779612046,0.7485425779612046,0.0,4383,30,predictor_leads_target
JP-33,cases,t2m_std_anom,annual,30,-0.01407859832809034,0.01407859832809034,0.007523914202254596,0.0065546841258357445,4353,30,predictor_leads_target
JP-33,cases,rh,high_frequency,5,0.03238210698547603,0.03238210698547603,-0.0012816347608576074,0.03110047222461842,4378,14,predictor_leads_target
JP-33,cases,nw_wind,high_frequency,6,-0.03207505660190608,0.03207505660190608,-0.002813896820693894,0.029261159781212184,4377,14,predictor_leads_target
JP-33,cases,tp,high_frequency,12,-0.024289935688383835,0.024289935688383835,0.016015336489644802,0.008274599198739033,4371,14,predictor_leads_target
JP-33,cases,w2c_event,high_frequency,7,0.02301938483841831,0.02301938483841831,0.017151714868846927,0.005867669969571384,4376,14,predictor_leads_target
JP-33,cases,w2c_transition_intensity,high_frequency,7,0.02097942603239793,0.02097942603239793,0.013059521335675865,0.007919904696722066,4376,14,predictor_leads_target
JP-33,cases,c2w_transition_intensity,high_frequency,4,-0.020975681750408263,0.020975681750408263,0.007088976790019318,0.013886704960388945,4379,14,predictor_leads_target
JP-33,cases,c2w_event,high_frequency,4,-0.018338475065009453,0.018338475065009453,0.004788660621316606,0.013549814443692847,4379,14,predictor_leads_target
JP-33,cases,t2m_std_anom,high_frequency,1,0.016531283659645426,0.016531283659645426,-0.0028737561828448303,0.013657527476800595,4382,14,predictor_leads_target
JP-33,cases,ah,high_frequency,4,-0.011192148228587396,0.011192148228587396,-0.0077526501319799095,0.003439498096607487,4379,14,predictor_leads_target
JP-33,cases,t2m,high_frequency,3,-0.007576453226754578,0.007576453226754578,0.00433638573093045,0.0032400674958241284,4380,14,predictor_leads_target
JP-33,cases,ah,seasonal_subannual,30,0.3826592698286029,0.3826592698286029,-0.09902275343330756,0.2836365163952953,4353,30,predictor_leads_target
JP-33,cases,rh,seasonal_subannual,0,-0.33078540975930826,0.33078540975930826,-0.33078540975930826,0.0,4383,30,predictor_leads_target
JP-33,cases,t2m,seasonal_subannual,30,0.20411499542362965,0.20411499542362965,-0.14808753845521425,0.05602745696841541,4353,30,predictor_leads_target
JP-33,cases,t2m_std_anom,seasonal_subannual,2,-0.1898984019156459,0.1898984019156459,-0.18774194951263778,0.0021564524030081023,4381,30,predictor_leads_target
JP-33,cases,c2w_transition_intensity,seasonal_subannual,4,-0.06950398087682842,0.06950398087682842,-0.06009059875810979,0.00941338211871863,4379,30,predictor_leads_target
JP-33,cases,c2w_event,seasonal_subannual,4,-0.058462680855666325,0.058462680855666325,-0.051525928937422444,0.006936751918243882,4379,30,predictor_leads_target
JP-33,cases,nw_wind,seasonal_subannual,30,0.032018306407018846,0.032018306407018846,-0.005642045037014833,0.02637626137000401,4353,30,predictor_leads_target
JP-33,cases,w2c_event,seasonal_subannual,30,0.023472358127752987,0.023472358127752987,-0.005231618986477793,0.018240739141275195,4353,30,predictor_leads_target
JP-33,cases,tp,seasonal_subannual,13,-0.02286044286001132,0.02286044286001132,-0.019800556597084726,0.003059886262926595,4370,30,predictor_leads_target
JP-33,cases,w2c_transition_intensity,seasonal_subannual,2,0.010612087366288301,0.010612087366288301,0.007830264087311148,0.002781823278977153,4381,30,predictor_leads_target
JP-33,cases,rh,semiannual,0,0.7198963781275446,0.7198963781275446,0.7198963781275446,0.0,4383,30,predictor_leads_target
JP-33,cases,t2m,semiannual,22,-0.6851869027437616,0.6851869027437616,-0.5034069772172208,0.18177992552654076,4361,30,predictor_leads_target
JP-33,cases,ah,semiannual,30,-0.39118334881771305,0.39118334881771305,0.3752437344166257,0.015939614401087376,4353,30,predictor_leads_target
JP-33,cases,tp,semiannual,30,-0.3008182237169802,0.3008182237169802,0.08787069724226983,0.21294752647471038,4353,30,predictor_leads_target
