prefecture_code,variable,assigned_band,band_trajectory_energy_fraction,n_components
JP-31,t2m_std_anom,seasonal_subannual,0.3203849362042042,110
JP-31,t2m_std_anom,semiannual,0.06744062960337678,12
JP-31,t2m_std_anom,subseasonal,0.42814509684415447,259
JP-31,t2m_std_anom,trend,0.007103938579912529,1
JP-31,tp,annual,0.01737108276122015,6
JP-31,tp,high_frequency,0.11759632816374206,144
JP-31,tp,interannual,0.0031544737076445247,3
JP-31,tp,seasonal_subannual,0.06691220189106657,54
JP-31,tp,semiannual,0.010718746415092642,8
JP-31,tp,subseasonal,0.18654966866937117,184
JP-31,tp,trend,0.2837360379938851,1
JP-31,w2c_event,annual,0.002407240236773722,2
JP-31,w2c_event,high_frequency,0.2813073498413931,275
JP-31,w2c_event,seasonal_subannual,0.024220912106278008,25
JP-31,w2c_event,semiannual,0.0043809007823837134,5
JP-31,w2c_event,subseasonal,0.0942808240917266,92
JP-31,w2c_event,trend,0.009411496228412421,1
JP-31,w2c_transition_intensity,annual,0.002256854213456623,2
JP-31,w2c_transition_intensity,high_frequency,0.2902115878573698,282
JP-31,w2c_transition_intensity,seasonal_subannual,0.02007891827313795,21
JP-31,w2c_transition_intensity,semiannual,0.003356103149799275,4
JP-31,w2c_transition_intensity,subseasonal,0.09248204027856484,90
JP-31,w2c_transition_intensity,trend,0.009318159543692207,1
JP-32,ah,annual,0.188741657677515,7
JP-32,ah,high_frequency,0.001887615059032679,92
JP-32,ah,interannual,0.00047533387355123296,7
JP-32,ah,seasonal_subannual,0.0038583794836084687,61
JP-32,ah,semiannual,0.010418741709934199,12
JP-32,ah,subseasonal,0.007092200152250599,220
JP-32,ah,trend,0.7800302638245651,1
JP-32,c2w_event,annual,0.003765058259938959,2
JP-32,c2w_event,high_frequency,0.2918470730236238,282
JP-32,c2w_event,interannual,0.0031306980392809616,4
JP-32,c2w_event,seasonal_subannual,0.015701438081436467,16
JP-32,c2w_event,subseasonal,0.09476648243381812,95
JP-32,c2w_event,trend,0.006590943998820086,1
JP-32,c2w_transition_intensity,annual,0.0035654796247692605,2
JP-32,c2w_transition_intensity,high_frequency,0.29241153969541167,285
JP-32,c2w_transition_intensity,interannual,0.004287855293956283,5
JP-32,c2w_transition_intensity,seasonal_subannual,0.016375143638820353,17
JP-32,c2w_transition_intensity,subseasonal,0.0903721102635505,90
JP-32,c2w_transition_intensity,trend,0.006481950294063038,1
JP-32,cases,annual,0.040736703257472175,5
JP-32,cases,high_frequency,0.12542988453331214,297
JP-32,cases,interannual,0.0010995397406187784,2
JP-32,cases,seasonal_subannual,0.008885013622246956,22
JP-32,cases,semiannual,0.0020595326337426983,3
JP-32,cases,subseasonal,0.029231106428483884,69
JP-32,cases,trend,0.5555385035622362,2
JP-32,incidence_per_100k,annual,0.04097900620332653,5
JP-32,incidence_per_100k,high_frequency,0.12350478035507037,292
JP-32,incidence_per_100k,interannual,0.0015215373303405283,3
JP-32,incidence_per_100k,seasonal_subannual,0.007044109949592993,16
JP-32,incidence_per_100k,semiannual,0.0020292042986799546,3
JP-32,incidence_per_100k,subseasonal,0.03242149931438687,79
JP-32,incidence_per_100k,trend,0.555163356924948,2
JP-32,nw_wind,annual,0.1549280518508969,6
JP-32,nw_wind,high_frequency,0.15198949482977964,183
JP-32,nw_wind,interannual,0.0019846972202696,2
JP-32,nw_wind,seasonal_subannual,0.047328126189901606,46
JP-32,nw_wind,semiannual,0.02120771288127477,5
JP-32,nw_wind,subseasonal,0.16979186017355408,157
JP-32,nw_wind,trend,0.04206997552809345,1
JP-32,rh,annual,0.0019509532470518556,2
JP-32,rh,high_frequency,0.001977685271421575,171
JP-32,rh,interannual,0.00010712228770035853,5
JP-32,rh,seasonal_subannual,0.0009951944859109116,53
JP-32,rh,semiannual,0.0009655087584841342,7
JP-32,rh,subseasonal,0.0024991885388080818,161
JP-32,rh,trend,0.9857051540535071,1
JP-32,t2m,annual,0.23963574806680632,6
JP-32,t2m,high_frequency,0.0017825386017446725,82
JP-32,t2m,interannual,0.0002829740230659335,4
JP-32,t2m,seasonal_subannual,0.003972682658724272,87
JP-32,t2m,semiannual,0.001951576620348271,12
JP-32,t2m,subseasonal,0.007857644828626085,206
JP-32,t2m,trend,0.7365203792875341,3
JP-32,t2m_std_anom,annual,0.06968707328638314,6
JP-32,t2m_std_anom,interannual,0.0198140118510155,4
JP-32,t2m_std_anom,seasonal_subannual,0.2925820389211591,102
JP-32,t2m_std_anom,semiannual,0.07074995621100556,15
JP-32,t2m_std_anom,subseasonal,0.44065600489451,271
JP-32,t2m_std_anom,trend,0.02356262415247639,2
JP-32,tp,annual,0.016399462867572198,2
JP-32,tp,high_frequency,0.12699853936845437,166
JP-32,tp,interannual,0.0007533491378444319,1
JP-32,tp,seasonal_subannual,0.06267336881951534,46
JP-32,tp,semiannual,0.013733569017513193,7
JP-32,tp,subseasonal,0.17959915033051238,177
JP-32,tp,trend,0.2726521980628153,1
JP-32,w2c_event,annual,0.0007450909784156992,1
JP-32,w2c_event,high_frequency,0.29605530587713746,292
JP-32,w2c_event,seasonal_subannual,0.022103072596338133,22
JP-32,w2c_event,subseasonal,0.09145958586723331,84
JP-32,w2c_event,trend,0.009117692778127327,1
JP-32,w2c_transition_intensity,annual,0.0015348310821782522,2
JP-32,w2c_transition_intensity,high_frequency,0.2960841678986117,292
JP-32,w2c_transition_intensity,interannual,0.0013626996965527083,2
JP-32,w2c_transition_intensity,seasonal_subannual,0.018696064596463797,18
JP-32,w2c_transition_intensity,subseasonal,0.09225657635138428,85
JP-32,w2c_transition_intensity,trend,0.008975297240673122,1
JP-33,ah,annual,0.19355282041161817,6
JP-33,ah,high_frequency,0.0020897240276666926,91
JP-33,ah,interannual,0.0003481190814593992,6
JP-33,ah,seasonal_subannual,0.004481768186627338,66
JP-33,ah,semiannual,0.010319272007806395,12
JP-33,ah,subseasonal,0.007403806000562907,218
JP-33,ah,trend,0.7734005488460493,1
JP-33,c2w_event,annual,0.004580186328424656,5
JP-33,c2w_event,high_frequency,0.28684099835063154,283
JP-33,c2w_event,interannual,0.002580145816987741,2
JP-33,c2w_event,seasonal_subannual,0.022621814315554673,24
JP-33,c2w_event,subseasonal,0.08850276435845862,85
JP-33,c2w_event,trend,0.006491792279213648,1
JP-33,c2w_transition_intensity,annual,0.0037409651151300597,4
JP-33,c2w_transition_intensity,high_frequency,0.28864679862237724,286
JP-33,c2w_transition_intensity,interannual,0.001201140199790733,1
JP-33,c2w_transition_intensity,seasonal_subannual,0.02318930564000428,25
JP-33,c2w_transition_intensity,semiannual,0.0035576183338960326,5
JP-33,c2w_transition_intensity,subseasonal,0.08378594167253518,78
JP-33,c2w_transition_intensity,trend,0.006401727512809249,1
JP-33,cases,annual,0.0426542510124578,2
JP-33,cases,high_frequency,0.08094876080997562,291
JP-33,cases,seasonal_subannual,0.005630539160063747,20
JP-33,cases,semiannual,0.005426142907191351,7
JP-33,cases,subseasonal,0.022597923190429664,78
JP-33,cases,trend,0.6864477437573218,2
JP-33,incidence_per_100k,annual,0.042746869782256364,2
JP-33,incidence_per_100k,high_frequency,0.0828596608222238,300
JP-33,incidence_per_100k,interannual,0.0002752009271351837,1
JP-33,incidence_per_100k,seasonal_subannual,0.0034697425418777216,11
JP-33,incidence_per_100k,semiannual,0.005189948506827336,6
JP-33,incidence_per_100k,subseasonal,0.022932685683989682,78
JP-33,incidence_per_100k,trend,0.6865304244166751,2
JP-33,nw_wind,annual,0.22156093153997897,4
JP-33,nw_wind,high_frequency,0.13861926638748945,186
JP-33,nw_wind,interannual,0.003498541568468726,5
JP-33,nw_wind,seasonal_subannual,0.03697400668016447,43
JP-33,nw_wind,semiannual,0.0031389586235825947,3
JP-33,nw_wind,subseasonal,0.13934985883555673,158
JP-33,nw_wind,trend,0.09263509763401287,1
JP-33,rh,annual,0.0018760036753636834,4
JP-33,rh,high_frequency,0.002302596641578936,179
JP-33,rh,interannual,0.00017514620316214853,6
JP-33,rh,seasonal_subannual,0.0013021902966792764,56
JP-33,rh,semiannual,0.0007923979494503496,6
JP-33,rh,subseasonal,0.002532278910526712,148
JP-33,rh,trend,0.9844378070877415,1
JP-33,t2m,annual,0.2537853609511402,6
JP-33,t2m,high_frequency,0.0016285074036864425,76
JP-33,t2m,interannual,0.00034507115673987755,5
JP-33,t2m,seasonal_subannual,0.003763849866427989,83
JP-33,t2m,semiannual,0.002349888935712355,14
JP-33,t2m,subseasonal,0.007606338083498501,214
JP-33,t2m,trend,0.7229655726180237,2
JP-33,t2m_std_anom,annual,0.059223198432292914,6
JP-33,t2m_std_anom,high_frequency,0.0004811587651971393,1
JP-33,t2m_std_anom,interannual,0.03256170997301206,6
JP-33,t2m_std_anom,seasonal_subannual,0.2889680662123903,102
JP-33,t2m_std_anom,semiannual,0.08048644809330478,13
JP-33,t2m_std_anom,subseasonal,0.43432885985457664,270
JP-33,t2m_std_anom,trend,0.021735291067284793,2
JP-33,tp,annual,0.03579759451521335,4
JP-33,tp,high_frequency,0.1271995249213901,145
JP-33,tp,interannual,0.004300777578975285,4
JP-33,tp,seasonal_subannual,0.06840148478480104,51
JP-33,tp,semiannual,0.009315723914722853,8
JP-33,tp,subseasonal,0.1950313767127896,187
JP-33,tp,trend,0.216573175259962,1
JP-33,w2c_event,annual,0.0026127967706428136,2
JP-33,w2c_event,high_frequency,0.2926244850140006,287
JP-33,w2c_event,seasonal_subannual,0.00978356512794791,10
JP-33,w2c_event,semiannual,0.005134325131515441,6
JP-33,w2c_event,subseasonal,0.09990078849542515,94
JP-33,w2c_event,trend,0.009386767330480217,1
JP-33,w2c_transition_intensity,annual,0.00264246472058773,2
JP-33,w2c_transition_intensity,high_frequency,0.292208626374912,285
JP-33,w2c_transition_intensity,seasonal_subannual,0.02193098897325014,23
JP-33,w2c_transition_intensity,semiannual,0.0024415510090941483,3
JP-33,w2c_transition_intensity,subseasonal,0.09261439782506373,86
JP-33,w2c_transition_intensity,trend,0.00931043757258606,1
JP-34,ah,annual,0.19094183727521985,7
JP-34,ah,high_frequency,0.0021156149764737517,89
JP-34,ah,interannual,0.00023748490536577965,3
JP-34,ah,seasonal_subannual,0.0041136602868659285,61
JP-34,ah,semiannual,0.010166134151518898,12
JP-34,ah,subseasonal,0.007808899544654965,227
JP-34,ah,trend,0.7763453503836582,1
JP-34,c2w_event,annual,0.00204564724565578,2
JP-34,c2w_event,high_frequency,0.2890811082220044,286
JP-34,c2w_event,interannual,0.006796434465059827,1
JP-34,c2w_event,seasonal_subannual,0.01829705615452984,18
JP-34,c2w_event,semiannual,0.002170933656125742,3
JP-34,c2w_event,subseasonal,0.09991871263982834,90
JP-34,c2w_transition_intensity,annual,0.002983584422846875,3
JP-34,c2w_transition_intensity,high_frequency,0.28004912905678425,277
JP-34,c2w_transition_intensity,interannual,0.008406331273830017,3
JP-34,c2w_transition_intensity,seasonal_subannual,0.021960995083874776,21
JP-34,c2w_transition_intensity,semiannual,0.004320996194338651,5
JP-34,c2w_transition_intensity,subseasonal,0.09984409883266668,91
JP-34,cases,annual,0.052078915173131936,4
JP-34,cases,high_frequency,0.0657669230199732,275
JP-34,cases,interannual,0.004119176787860483,10
JP-34,cases,seasonal_subannual,0.009394696661226842,30
JP-34,cases,semiannual,0.004246149419241587,5
JP-34,cases,subseasonal,0.019912264225561124,75
JP-34,cases,trend,0.7173198673105996,1
JP-34,incidence_per_100k,annual,0.05208485796212604,4
JP-34,incidence_per_100k,high_frequency,0.06554365777163806,274
JP-34,incidence_per_100k,interannual,0.003835281614762347,9
JP-34,incidence_per_100k,seasonal_subannual,0.009134030216949113,28
JP-34,incidence_per_100k,semiannual,0.0039100679250838105,4
JP-34,incidence_per_100k,subseasonal,0.02124149832863895,80
JP-34,incidence_per_100k,trend,0.7171126996946167,1
JP-34,nw_wind,annual,0.1837026940004531,4
JP-34,nw_wind,high_frequency,0.13568955535409918,180
JP-34,nw_wind,interannual,0.004204688469889625,5
JP-34,nw_wind,seasonal_subannual,0.036134166193758636,43
JP-34,nw_wind,semiannual,0.0067977533278855,4
JP-34,nw_wind,subseasonal,0.14836043000998858,163
JP-34,nw_wind,trend,0.11809281118151796,1
JP-34,rh,annual,0.0016429175565945214,3
JP-34,rh,high_frequency,0.002462111400647513,175
JP-34,rh,interannual,0.00021773313511832211,8
JP-34,rh,seasonal_subannual,0.0014013777521635724,55
JP-34,rh,semiannual,0.0010145253666404177,8
JP-34,rh,subseasonal,0.0027659328849477943,150
JP-34,rh,trend,0.9835337952996155,1
JP-34,t2m,annual,0.25851867055252536,8
JP-34,t2m,high_frequency,0.0015516887713240876,72
JP-34,t2m,interannual,0.00039344914178587274,5
JP-34,t2m,seasonal_subannual,0.003915308387762255,83
JP-34,t2m,semiannual,0.0025049563137644034,14
JP-34,t2m,subseasonal,0.007975180872656931,216
JP-34,t2m,trend,0.717420154124218,2
JP-34,t2m_std_anom,annual,0.05894579459898518,5
JP-34,t2m_std_anom,interannual,0.020528310159748684,3
JP-34,t2m_std_anom,seasonal_subannual,0.29926953733112505,111
JP-34,t2m_std_anom,semiannual,0.063482269585811,15
JP-34,t2m_std_anom,subseasonal,0.43337604149692377,262
JP-34,t2m_std_anom,trend,0.042275763053548646,4
JP-34,tp,annual,0.03670133862913618,5
JP-34,tp,high_frequency,0.1285447008762077,155
JP-34,tp,interannual,0.002576242500722107,3
JP-34,tp,seasonal_subannual,0.06731156674785077,52
JP-34,tp,semiannual,0.009508999587315138,8
JP-34,tp,subseasonal,0.18664850322124682,176
JP-34,tp,trend,0.22224059258761145,1
JP-34,w2c_event,high_frequency,0.2976002956776097,286
JP-34,w2c_event,seasonal_subannual,0.019819667220199635,18
JP-34,w2c_event,subseasonal,0.09589774084613584,95
JP-34,w2c_event,trend,0.009261466146559844,1
JP-34,w2c_transition_intensity,high_frequency,0.29653144161985906,287
JP-34,w2c_transition_intensity,interannual,0.0013750434948400715,2
JP-34,w2c_transition_intensity,seasonal_subannual,0.01642590863120528,14
JP-34,w2c_transition_intensity,subseasonal,0.09950145568749172,96
JP-34,w2c_transition_intensity,trend,0.009114047326703012,1
JP-35,ah,annual,0.18398957262869564,6
JP-35,ah,high_frequency,0.0017590905223371766,78
JP-35,ah,interannual,0.00018725071143559696,2
JP-35,ah,seasonal_subannual,0.00402349444229452,66
JP-35,ah,semiannual,0.009283655865388287,13
JP-35,ah,subseasonal,0.008046500192244318,231
JP-35,ah,trend,0.7849708955234682,4
JP-35,c2w_event,annual,0.0033612843314844644,2
JP-35,c2w_event,high_frequency,0.3142352333071522,295
JP-35,c2w_event,seasonal_subannual,0.01774241622903632,18
JP-35,c2w_event,subseasonal,0.0886663188365027,84
JP-35,c2w_event,trend,0.007256824806955707,1
JP-35,c2w_transition_intensity,annual,0.0032893981884696763,2
JP-35,c2w_transition_intensity,high_frequency,0.3092005598630108,294
JP-35,c2w_transition_intensity,interannual,0.002082443657101745,3
JP-35,c2w_transition_intensity,seasonal_subannual,0.016808391755243214,17
JP-35,c2w_transition_intensity,subseasonal,0.08860165283714308,83
JP-35,c2w_transition_intensity,trend,0.007133416517834479,1
JP-35,cases,annual,0.04345678509112949,2
JP-35,cases,high_frequency,0.08351690089660554,269
JP-35,cases,interannual,0.0009628851480499018,4
JP-35,cases,seasonal_subannual,0.012570083962741561,33
JP-35,cases,semiannual,0.004013204192000397,4
JP-35,cases,subseasonal,0.030012265430590202,87
JP-35,cases,trend,0.6449971929860688,1
JP-35,incidence_per_100k,annual,0.04379599676706618,2
JP-35,incidence_per_100k,high_frequency,0.07892223469504367,253
JP-35,incidence_per_100k,interannual,0.0012051714017298047,5
JP-35,incidence_per_100k,seasonal_subannual,0.012712619809877906,33
JP-35,incidence_per_100k,semiannual,0.004647750535753868,6
JP-35,incidence_per_100k,subseasonal,0.0337477094353995,100
JP-35,incidence_per_100k,trend,0.6454930248630297,1
JP-35,nw_wind,annual,0.1913661501319548,5
JP-35,nw_wind,high_frequency,0.1420489513015732,177
JP-35,nw_wind,interannual,0.0046426608296530865,4
JP-35,nw_wind,seasonal_subannual,0.050479412020432476,50
JP-35,nw_wind,semiannual,0.01222397326734798,4
JP-35,nw_wind,subseasonal,0.17508004371027133,159
JP-35,nw_wind,trend,0.05548675776230985,1
JP-35,rh,annual,0.003947528803101127,2
JP-35,rh,high_frequency,0.0021219099010408977,151
JP-35,rh,interannual,0.00010310113030214084,5
JP-35,rh,seasonal_subannual,0.001607289172400998,63
JP-35,rh,semiannual,0.0007595513270544857,9
JP-35,rh,subseasonal,0.003190743936453963,169
JP-35,rh,trend,0.9816380700958056,1
JP-35,t2m,annual,0.20135081369532146,6
JP-35,t2m,high_frequency,0.0012611041064873579,71
JP-35,t2m,interannual,0.0003143777237277505,4
JP-35,t2m,seasonal_subannual,0.0027858231612461985,76
JP-35,t2m,semiannual,0.00201280143128732,13
JP-35,t2m,subseasonal,0.006492166464953258,227
JP-35,t2m,trend,0.7799878468828242,3
JP-35,t2m_std_anom,annual,0.052117964484242635,5
JP-35,t2m_std_anom,interannual,0.034919403956425454,6
JP-35,t2m_std_anom,seasonal_subannual,0.28973659767240206,104
JP-35,t2m_std_anom,semiannual,0.07187999985982796,19
JP-35,t2m_std_anom,subseasonal,0.4320420537122448,263
JP-35,t2m_std_anom,trend,0.0397911865796907,3
JP-35,tp,annual,0.031401007185584945,2
JP-35,tp,high_frequency,0.1381541131995538,170
JP-35,tp,seasonal_subannual,0.08088502793207986,63
JP-35,tp,semiannual,0.00497478082159234,4
JP-35,tp,subseasonal,0.16663057328787656,160
JP-35,tp,trend,0.21695668771784202,1
JP-35,w2c_event,annual,0.002418017807337856,3
JP-35,w2c_event,high_frequency,0.2999096019517442,288
JP-35,w2c_event,seasonal_subannual,0.022444577053465278,21
JP-35,w2c_event,subseasonal,0.08923109401541818,87
JP-35,w2c_event,trend,0.008119156170927719,1
JP-35,w2c_transition_intensity,annual,0.001763039161338127,2
JP-35,w2c_transition_intensity,high_frequency,0.29997305937637825,289
JP-35,w2c_transition_intensity,seasonal_subannual,0.022923351631181588,21
JP-35,w2c_transition_intensity,subseasonal,0.08784763928638008,87
JP-35,w2c_transition_intensity,trend,0.008020676803897986,1
JP-36,ah,annual,0.18236180969782956,5
JP-36,ah,high_frequency,0.0025139924125489824,101
JP-36,ah,interannual,0.00028559546587642623,4
JP-36,ah,seasonal_subannual,0.0039904174706823555,61
JP-36,ah,semiannual,0.007930286907384189,7
JP-36,ah,subseasonal,0.007880436488962084,221
JP-36,ah,trend,0.7858260129193676,1
JP-36,c2w_event,annual,0.002568295645797733,2
JP-36,c2w_event,high_frequency,0.3006483945503706,291
JP-36,c2w_event,interannual,0.0025081926241998787,3
JP-36,c2w_event,seasonal_subannual,0.01473791509246999,16
JP-36,c2w_event,subseasonal,0.09112846187111584,87
JP-36,c2w_event,trend,0.008547429856977044,1
JP-36,c2w_transition_intensity,annual,0.0025710192241043166,2
JP-36,c2w_transition_intensity,high_frequency,0.31492421816083616,305
JP-36,c2w_transition_intensity,interannual,0.001843659295735435,2
JP-36,c2w_transition_intensity,seasonal_subannual,0.015215386998572404,17
JP-36,c2w_transition_intensity,subseasonal,0.07822104227898619,73
JP-36,c2w_transition_intensity,trend,0.008455373884538939,1
JP-36,cases,annual,0.022825190747736982,2
JP-36,cases,high_frequency,0.15264852920405023,285
JP-36,cases,interannual,0.001117113602971677,2
JP-36,cases,seasonal_subannual,0.013701740579877612,24
JP-36,cases,semiannual,0.0025129405271240345,4
JP-36,cases,subseasonal,0.04548396896151636,81
JP-36,cases,trend,0.46437697854797744,2
JP-36,incidence_per_100k,annual,0.024018849805534648,4
JP-36,incidence_per_100k,high_frequency,0.14252427475163118,264
JP-36,incidence_per_100k,interannual,0.002139489009181394,4
JP-36,incidence_per_100k,seasonal_subannual,0.018230280015717068,33
JP-36,incidence_per_100k,semiannual,0.00149788665552894,2
JP-36,incidence_per_100k,subseasonal,0.05041805271090509,91
JP-36,incidence_per_100k,trend,0.46477182844367193,2
